loser_name,num_defeats,winner_name
Chiara Quattrone,1,Maria Joao Koehler
Chiara Quattrone,1,Tamara Curovic
Chiara Quattrone,1,Alexa Noel
Chiara Quattrone,1,Camilla Scala
Chiara Quattrone,1,Jacqueline Cabaj Awad
Chiara Quattrone,1,Barbara Kotelesova
Chiara Tomasetti,1,Mina Hodzic
Chie Kezuka,1,Michika Ozeki
Chie Kezuka,1,Alexandra Cannizzaro
Chie Kezuka,1,Mananchaya Sawangkaew
Chie Kezuka,1,Pareen Shivekar
Chieh Yu Hsu,3,Ashley Lahey
Chien Hsun Lo,1,Yuki Bhambri
Chien Hsun Lo,1,Marc Andrea Huesler
Chien Hsun Lo,1,Rio Noguchi
Chien Hsun Lo,1,Issei Okamura
Chien Hsun Lo,1,Soon Woo Kwon
Chien Hsun Lo,1,Andre Begemann
Chien Hsun Lo,1,Sebastian Fanselow
Chien Hsun Lo,1,Sasi Kumar Mukund
Chien Hsun Lo,1,Akira Santillan
Chien Hsun Lo,1,Christopher Rungkat
Chien Hsun Lo,1,Yaraslau Shyla
Chien Hsun Lo,1,Siddharth Vishwakarma
Chien Hsun Lo,1,Ramkumar Ramanathan
Chien Hsun Lo,1,Sami Reinwein
Chien Hsun Lo,1,Youssef Hossam
Chihiro Muramatsu,4,Maddison Inglis
Chihiro Nunome,1,Peangtarn Plipuech
Chihiro Nunome,1,Indy De Vroome
Chihiro Nunome,1,Sang Hee Park
Chihiro Nunome,1,Momoko Kobori
Chihiro Nunome,1,Riko Sawayanagi
Chihiro Nunome,1,Chieh Yu Hsu
Chihiro Nunome,1,Seung Yeon Hong
Chihiro Nunome,1,Su Jeong Jang
Chihiro Nunome,1,Jaeda Daniel
Chihiro Nunome,1,Xiaodi You
Chihiro Takayama,2,Ashmitha Easwaramurthi
Chiho Mushika,1,Layne Sleeth
Chinatsu Shimizu,1,Irys Ekani
Chinatsu Shimizu,1,Barbara Bonic
Chinatsu Shimizu,1,Mayuka Aikawa
Chinatsu Shimizu,1,Robu Kajitani
Chinatsu Shimizu,1,Rika Fujiwara
Chinatsu Shimizu,1,Barbora Miklova
Chinatsu Shimizu,1,Chihiro Muramatsu
Ching Lam,1,Kacper Zuk
Ching Wen Hsu,2,Olga Doroshina
Ching Wen Hsu,2,Storm Sanders
Ching Wen Hsu,2,Ayano Shimizu
Ching Wen Hsu,2,Ji Hee Choi
Ching Wen Hsu,2,Haruna Arakawa
Chiraz Bechri,3,Ayumi Koshiishi
Chisa Hosonuma,2,Kanako Morisaki
Chloe Beck,1,Kayla Day
Chloe Beck,1,Kennedy Shaffer
Chloe Beck,1,Quinn Gleason
Chloe Cirotte,1,Chiara Frapolli
Chloe Cirotte,1,Sara Ottomano
Chloe Cirotte,1,Simona Waltert
Chloe Cirotte,1,Lara Michel
Chloe Cirotte,1,Svenja Ochsner
Chloe Cirotte,1,Catherine Chantraine
Chloe Compson,1,Despina Papamichail
Chloe Compson,1,Natasha Fourouclas
Chloe Compson,1,Marina Yudanov
Chloe Compson,1,Ares Teixido Garcia
Chloe Compson,1,Monica Cappelletti
Chloe Compson,1,Karin Kennel
Chloe Hamlin,1,Francesca Jones
Chloe Isabella Tsang,1,Claudia Hoste Ferrer
Chloe Isabella Tsang,1,Si Qi Liu
Chloe Isabella Tsang,1,Yuqi Sheng
Chloe Isabella Tsang,1,Nora Niedmers
Chloe Isabella Tsang,1,Xinyu Cai
Chloe Isabella Tsang,1,Ziyue Sun
Chloe Julia Goyette,1,Pamela Montez
Chloe Noel,1,Berta Bonardi
Chloe Noel,1,Angelina Wirges
Chloe Paquet,5,Silvia Soler Espinosa
Chloe Weekes,1,Zulay Castaneda
Chloe Weekes,1,Breana Stampfli
Chompoothip Jandakate,2,Michika Ozeki
Chompoothip Jandakate,2,Patcharin Cheapchandej
Chompoothip Jandakate,2,Aldila Sutjiadi
Chompoothip Jandakate,2,Nudnida Luangnam
Chompoothip Jandakate,2,Yue Yuan
Choyeon Kang,1,Seung Yeon Hong
Chris Harrison,1,Lucas Gomez
Chris Wettengel,1,William Blumberg
Chrisjan Van Wyk,1,Fabien Reboul
Christian Harrison,4,Peter Polansky
Christian Hirschmueller,1,Renzo Olivo
Christian Hirschmueller,1,Milan Drinic
Christian Hirschmueller,1,Szymon Walkow
Christian Lakoseljac,1,Luis David Martinez
Christian Lakoseljac,1,Jared Donaldson
Christian Langmo,1,Petros Chrysochos
Christian Langmo,1,Ulises Blanch
Christian Lindell,2,Radu Albot
Christian Lindell,2,Federico Coria
Christian Lindell,2,Gastao Elias
Christian Lindell,2,Guilherme Clezar
Christian Lindell,2,Hernan Casanova
Christian Oliveira,1,Fabricio Neis
Christian Oliveira,1,Andre Ghem
Christian Oliveira,1,Gustavo De Oliveira Cruz Cruz
Christian Samuelsson,1,Dragos Nicolae Madaras
Christian Samuelsson,1,Isak Arvidsson
Christian Seraphim,1,Alen Avidzba
Christian Seraphim,1,Ugo Humbert
Christian Seraphim,1,Benjamin Bonzi
Christian Sigsgaard,1,Altug Celikbilek
Christian Sigsgaard,1,Cem Ilkel
Christian Voinea,1,Filipp Kekercheni
Christie Agugbom,1,Brenda Njuki
Christina Mchale,3,Zarina Diyas
Christina Mchale,3,Irina Camelia Begu
Christina Mchale,3,Anastasia Pavlyuchenkova
Christina Mchale,3,Samantha Stosur
Christina Mchale,3,Serena Williams
Christina Rosca,1,Alexandra Mueller
Christina Rosca,1,Vanda Lukacs
Christina Rosca,1,Virginia Ferrara
Christina Rosca,1,Lou Brouleau
Christina Rosca,1,Yuriko Miyazaki
Christina Rosca,1,Hurricane Tyra Black
Christina Schoener,1,Marina Kachar
Christina Shakovets,1,Vlada Ekshibarova
Christina Shakovets,1,Katerina Krizova
Christina Shakovets,1,Victoria Muntean
Christina Shakovets,1,Clemence Fayol
Christina Shakovets,1,Cemre Anil
Christina Shakovets,1,Oleksandra Korashvili
Christina Shakovets,1,Alexandra Perper
Christina Shakovets,1,Brenda Njuki
Christina Shakovets,1,Elina Vikhryanova
Christina Shakovets,1,Ana Veselinovic
Christina Shakovets,1,Erika Vogelsang
Christina Shakovets,1,Valeria Gorlats
Christina Shakovets,1,Greetje Minnen
Christina Shakovets,1,Melanie Klaffner
Christina Shakovets,1,Yuliana Lizarazo
Christina Shakovets,1,Petra Januskova
Christina Shakovets,1,Fernanda Brito
Christina Shakovets,1,Maya Tahan
Christina Shakovets,1,Polina Monova
Christina Shakovets,1,Daria Kruzhkova
Christina Shakovets,1,Oleksandra Gorchanyuk
Christina Shakovets,1,Kaja Juvan
Christina Shakovets,1,Tricia Mar
Christina Wolfgruber,1,Magdalena Pantuckova
Christina Wolfgruber,1,Linda Prenkovic
Christina Wolfgruber,1,Lisa Marie Maetschke
Christina Wolfgruber,1,Georgia Andreea Craciun
Christina Wolfgruber,1,Lucrezia Stefanini
Christina Wolfgruber,1,Pia Konig
Christina Wolfgruber,1,Kimberley Zimmermann
Christina Wolfgruber,1,Sabina Machalova
Christina Wolfgruber,1,Yvonne Neuwirth
Christine Gouws,1,Stephanie Kent
Christine Gouws,1,Arina Solomatina
Christine Maddox,1,Andrea Renee Villarreal
Christoffer Konigsfeldt,1,Youssef Hossam
Christoffer Solberg,1,Evgeny Karlovskiy
Christoffer Solberg,1,Di Wu
Christoph Negritu,1,Igor Sijsling
Christoph Negritu,1,Aleksandar Vukic
Christoph Negritu,1,Gleb Sakharov
Christophe Tholl,1,Bogdan Borza
Christophe Tholl,1,Marius Copil
Christopher Diaz Figueroa,1,Hans Hach Verdugo
Christopher Diaz Figueroa,1,Viktor Durasovic
Christopher Diaz Figueroa,1,Victor Hanescu
Christopher Diaz Figueroa,1,Evan Song
Christopher Diaz Figueroa,1,Darian King
Christopher Diaz Figueroa,1,Ricardo Rodriguez
Christopher Diaz Figueroa,1,Jose Hernandez
Christopher Diaz Figueroa,1,Peter Torebko
Christopher Diaz Figueroa,1,Giovanni Lapentti
Christopher Diaz Figueroa,1,Camilo Ugo Carabelli
Christopher Diaz Figueroa,1,Manuel Sanchez
Christopher Eubanks,5,Michael Mmoh
Christopher G Haworth,1,Jan Satral
Christopher Heyman,1,Elmar Ejupovic
Christopher Heyman,1,Pedro Sousa
Christopher Heyman,1,Jurgen Briand
Christopher Heyman,1,Adrian Menendez Maceiras
Christopher Heyman,1,Daniel Michalski
Christopher Heyman,1,Alexander Sarkissian
Christopher Heyman,1,Jelle Sels
Christopher Heyman,1,Pedro Cachin
Christopher Heyman,1,Ilya Ivashka
Christopher Heyman,1,Edan Leshem
Christopher Heyman,1,Sebastian Fanselow
Christopher Heyman,1,David Vega Hernandez
Christopher Heyman,1,Daniel Elahi Galan
Christopher Heyman,1,Mohamed Safwat
Christopher Heyman,1,Sergiy Stakhovsky
Christopher Heyman,1,Benjamin Bonzi
Christopher Heyman,1,Vaclav Safranek
Christopher Heyman,1,Tobias Simon
Christopher Heyman,1,Yann Marti
Christopher Heyman,1,Jacob Grills
Christopher Heyman,1,Markus Eriksson
Christopher Heyman,1,Gianluca Mager
Christopher Heyman,1,Roman Safiullin
Christopher Heyman,1,Alexander Zhurbin
Christopher Heyman,1,Joao Monteiro
Christopher Heyman,1,Uladzimir Ignatik
Christopher Li,1,Gonzalo Lama
Christopher O'Connell,3,Vasek Pospisil
Christopher Rosensteel,1,Jarryd Chaplin
Christopher Rungkat,2,Shintaro Imai
Chu Huan Yi,1,Yunseong Chung
Chu Huan Yi,1,Benjamin Mitchell
Chu Huan Yi,1,Kento Takeuchi
Chu Huan Yi,1,Ruan Roelofse
Chu Huan Yi,1,Cem Ilkel
Chu Huan Yi,1,Nikola Mektic
Chu Huan Yi,1,Yan Bai
Chu Huan Yi,1,Yuuya Kibi
Chu Huan Yi,1,Ruben Ramirez Hidalgo
Chuhan Wang,2,Kaichi Uchida
Chuhan Wang,2,Go Soeda
Chukang Wang,1,Kuan Yi Lee
Chukang Wang,1,Makoto Ochi
Chukang Wang,1,Zhizhen Zhang
Chukang Wang,1,Yan Bai
Chukang Wang,1,Hao Wu
Chukang Wang,1,Tak Khunn Wang
Chun Hsin Tseng,2,Gian Marco Moroni
Chun Hun Wong,1,Benjamin Hassan
Chun Hun Wong,1,Hady Habib
Chun Yan He,1,Meiling Wang
Chun Yan He,1,Zhou Mingjun
Chun Yan He,1,Prerna Bhambri
Chung Han Tsai,1,Shao Fan Liu
Chung Hyo Woo,1,Lawrence Bataljin
Chung Hyo Woo,1,Liam Broady
Chung Hyo Woo,1,Chandril Sood
Chung Hyo Woo,1,Cameron Norrie
Chung Hyo Woo,1,Hong Chung
Chunxi Xin,1,Sari Baba
Cindy Burger,3,Viktoria Kamenskaya
Cindy Burger,3,Anna Bondar
Cindy Burger,3,Sara Sorribes Tormo
Cindy Burger,3,Jesika Maleckova
Cindy Castille,2,Ana Vrljic
Cing Yang Meng,1,Matthias Bachinger
Cing Yang Meng,1,Toshihide Matsui
Claire Chan,1,Alexandra Riley
Claire Feuerstein,2,Kateryna Kozlova
Claire Liu,2,Danielle Lao
Claire Liu,2,Sofia Kenin
Claire Liu,2,Jamie Loeb
Claire Liu,2,Evgeniya Rodina
Claire Liu,2,Yanina Wickmayer
Claire Liu,2,Arantxa Rus
Claire Verwerda,1,Laura Heinrichs
Claire Verwerda,1,Erika Vogelsang
Claire Verwerda,1,Marina Melnikova
Claire Verwerda,1,Katharina Hering
Claire Verwerda,1,Dominique Karregat
Claire Verwerda,1,Dasha Ivanova
Claire Verwerda,1,Clothilde De Bernardi
Clara Burel,2,Clara Tauson
Clara Burel,2,Shuai Zhang
Clara Froget,1,Lou Brouleau
Clara Froget,1,Victoria Muntean
Clara Froget,1,Marie Bouzkova
Clara Froget,1,Lilla Barzo
Clara Froget,1,Fiona Ferro
Clara Tauson,1,Georgina Garcia Perez
Clara Tauson,1,Varvara Gracheva
Clara Tauson,1,Suzan Lamens
Clara Tauson,1,Valentini Grammatikopoulou
Clara Tauson,1,Ann Li
Clara Tauson,1,Amina Anshba
Clara Tauson,1,Valeriya Strakhova
Clara Tauson,1,Jacqueline Cabaj Awad
Clara Tauson,1,Irina Ramialison
Clara Tauson,1,Jelena Simic
Clara Tauson,1,Darya Kasatkina
Clara Tauson,1,Danielle Rose Collins
Clara Tauson,1,Nao Hibino
Clara Tauson,1,Jaqueline Adina Cristian
Clara Tauson,1,Ons Jabeur
Clara Tauson,1,Emma Raducanu
Clara Tauson,1,Zarina Diyas
Clara Tauson,1,Magdalena Frech
Clara Tauson,1,Olga Govortsova
Clara Tauson,1,Natalia Vikhlyantseva
Clara Tauson,1,Danka Kovinic
Clara Tauson,1,Elena Rybakina
Clara Tauson,1,Iga Swiatek
Clara Tauson,1,Kristina Kucova
Clara Tauson,1,Maryna Zanevska
Clara Tauson,1,Yuki Naito
Clara Tauson,1,Audrey Albie
Clara Tauson,1,Daniela Seguel
Clara Tauson,1,Anna Blinkova
Clara Tauson,1,Maria Camila Osorio Serrano
Clara Tauson,1,Katerina Siniakova
Clara Tauson,1,Evgeniya Rodina
Clara Vlasselaer,2,Vinciane Remy
Clarine Lerby,1,Isabella Harvison
Clarine Lerby,1,Ivonne Cavalle Reimers
Clarine Lerby,1,Angela Fita Boluda
Clarissa Gai,1,Nana Kawagishi
Clarissa Gai,1,Mariya Poduraeva
Clarissa Gai,1,Jelena Simic
Clarissa Gai,1,Julyette Maria Josephine Steur
Clarissa Gai,1,Eleni Daniilidou
Clarissa Gai,1,Agustina Chlpac
Clarissa Gai,1,Ani Vangelova
Clarissa Gai,1,Beatrice Torelli
Clarissa Gai,1,Verena Hofer
Clarissa Gai,1,Barbora Matusova
Clarisse Aussert,1,Eline Audenaert
Clarisse Aussert,1,Margot Yerolymos
Claudia Bartolome Ortiz,1,Irina Maria Bara
Claudia Bartolome Ortiz,1,Claudia Hoste Ferrer
Claudia Cecilia Rosas Garcia,1,Sabastiani Leon
Claudia Cianci,2,Lucia Marzal Martinez
Claudia Coppola,2,Margaux Bovy
Claudia De Las Heras Armenteras,1,Lucia Cortez Llorca
Claudia De Las Heras Armenteras,1,Aubane Droguet
Claudia De Las Heras Armenteras,1,Nahia Berecoechea
Claudia De Las Heras Armenteras,1,Adithya Karunaratne
Claudia Franze,1,Jacqueline Cabaj Awad
Claudia Franze,1,Timea Jaruskova
Claudia Franze,1,Charlotte Roemer
Claudia Franze,1,Angelina Shakhraychuk
Claudia Franze,1,Kelly Williford
Claudia Franze,1,Eleni Kordolaimi
Claudia Franze,1,Mariam Bolkvadze
Claudia Franze,1,Elena Teodora Cadar
Claudia Franze,1,Melis Sezer
Claudia Franze,1,Karolina Kubanova
Claudia Franze,1,Suzy Larkin
Claudia Franze,1,Kirsten Andrea Weedon
Claudia Franze,1,Claudia Giovine
Claudia Franze,1,Amandine Cazeaux
Claudia Franze,1,Lara Panfilov
Claudia Franze,1,Lizaveta Hancharova
Claudia Franze,1,Viktoria Morvayova
Claudia Franze,1,Sandra Samir
Claudia Franze,1,Andrea Ka
Claudia Franze,1,Victoria Kan
Claudia Franze,1,Lou Brouleau
Claudia Franze,1,Amelie Intert
Claudia Franze,1,Denisa Hindova
Claudia Franze,1,Ana Lantigua De La Nuez
Claudia Franze,1,Dan Ni Wang
Claudia Franze,1,Petia Arshinkova
Claudia Franze,1,Yuriko Miyazaki
Claudia Franze,1,Xiaoxi Zhao
Claudia Franze,1,Sabrina Bamburac
Claudia Gaspar,1,Arina Gabriela Vasilescu
Claudia Gaspar,1,Jasmin Ladurner
Claudia Gaspar,1,Laia Conde Monfort
Claudia Gaspar,1,Maria Joao Koehler
Claudia Gaspar,1,Ines Murta
Claudia Gaspar,1,Pemra Ozgen
Claudia Gaspar,1,Alicia Barnett
Claudia Gaspar,1,Lena Marie Hofmann
Claudia Gaspar,1,Ines Mesquita
Claudia Gaspar,1,Jia Jing Lu
Claudia Gaspar,1,Maria Masini
Claudia Gaspar,1,Cristina Ene
Claudia Gaspar,1,Andrea Ka
Claudia Giovine,3,Lucia Bronzetti
Claudia Herrero Garcia Honorato,1,Daniela Alejandra La Fuente Strassburger
Claudia Hoste Ferrer,2,Ioana Loredana Rosca
Claudia Hoste Ferrer,2,Renata Zarazua
Claudia Hoste Ferrer,2,Anastasiya Komardina
Claudia Hoste Ferrer,2,Leyre Romero Gormaz
Claudia Hoste Ferrer,2,Sandra Samir
Claudia Hoste Ferrer,2,Marina Bassols Ribera
Claudia Hoste Ferrer,2,Isabelle Wallace
Claudia Hoste Ferrer,2,Irene Burillo Escorihuela
Claudia Hoste Ferrer,2,Valeriya Strakhova
Claudia Hoste Ferrer,2,Lara Salden
Claudia Hoste Ferrer,2,Alexandra Perper
Claudia Marcela Silva Aragon,1,Anastasia Evgenyevna Nefedova
Claudia Marcela Silva Aragon,1,Camila Romero
Claudia Marcela Silva Aragon,1,Rafaela Rodrigues Dos Santos
Claudia Marcela Silva Aragon,1,Julieta Lara Estable
Claudia Marcela Silva Aragon,1,Helen Abigail Altick
Claudia Martinez De Velasco,1,Tamara Kostic
Claudia Martinez De Velasco,1,Lidia Moreno Arias
Claudia Martinez De Velasco,1,Eun Ji Lee
Claudia Pastor Sancho,1,Amandine Cazeaux
Claudia Paulina Lopez,1,Marcela Zacarias
Claudia Sanchez Quesada,1,Daria Krasnova
Claudia Sanchez Quesada,1,Meryem Alexandra Guener
Claudia Sanchez Quesada,1,Monica Cappelletti
Claudia Sanchez Quesada,1,Mell Elizabeth Reasco Gonzalez
Claudia Sanchez Quesada,1,Lea Magun
Claudia Sanchez Quesada,1,Doga Turkmen
Claudia Sanchez Quesada,1,Sofia Rocchetti
Claudia Williams,1,Eleni Kordolaimi
Claudia Williams,1,Snehadevi S Reddy
Claudia Williams,1,Sadafmoh Tolibova
Claudia Williams,1,Maria Patrascu
Claudia Williams,1,Dhruthi Tatachar Venugopal
Claudia Williams,1,Joanna Carswell
Claudia Williams,1,Anette Munozova
Claudia Williams,1,Laetitia Pulchartova
Claudia Williams,1,Tea Faber
Claudia Williams,1,Victoria Ariadna Beccio
Claudia Williams,1,Nina Kruijer
Claudia Williams,1,Nuria Parrizas Diaz
Claudia Williams,1,Maria Fernanda Carvajal Altamirano
Claudia Williams,1,Yuliana Lizarazo
Claudia Williams,1,Vanessa Ridolfo
Claudia Williams,1,Ana Veselinovic
Claudia Williams,1,Shelby Talcott
Claudia Williams,1,Margarita Lazareva
Claudia Williams,1,Donnaroza Gouvernante
Claudine Schaul,1,Dalila Jakupovic
Claudio Fortuna,1,Ricardo Ojeda Lara
Claudio Fortuna,1,Sergiu Ioan Bucur
Claudio Fortuna,1,Joao Souza
Claudio Fortuna,1,Juan Pablo Paz
Claudio Fortuna,1,Daniel Dutra Da Silva
Clay Thompson,2,Marinko Matosevic
Clemence Fayol,2,Helene Scholsen
Clemence Fayol,2,Pemra Ozgen
Clemence Fayol,2,Julia Wachaczyk
Clemence Fayol,2,Arlinda Rushiti
Clement Chidekh,1,Albano Olivetti
Clement Dorsemaine,1,Ronan Joncour
Clement Geens,2,Roberto Carballes Baena
Clement Geens,2,Bernabe Zapata Miralles
Clement Geens,2,Steven Diez
Clement Geens,2,Mikael Ymer
Clement Larriere,1,Quentin Gueydan
Clement Larriere,1,Marsel Ilhan
Clement Tabur,1,Filip Horansky
Clement Tabur,1,Constant Lestienne
Clement Tabur,1,Laurynas Grigelis
Clervie Ngounoue,1,Jasmin Jebawy
Clervie Ngounoue,1,Sandra Samir
Clothilde De Bernardi,2,Conny Perrin
Clothilde De Bernardi,2,Deniz Khazaniuk
Coco Bosman,1,Lyubov Kostenko
Coco Bosman,1,Christina Rosca
Coco Vandeweghe,3,Alison Riske
Coco Vandeweghe,3,Madison Keys
Coco Vandeweghe,3,Kristina Mladenovic
Colin Sinclair,1,Aleksandar Vukic
Colin Sinclair,1,Vasko Mladenov
Colin Sinclair,1,Brandon Holt
Colin Sinclair,1,Mikael Ymer
Colin Sinclair,1,John Mcnally
Colin Sinclair,1,Harold Mayot
Colin Sinclair,1,Thai Son Kwiatkowski
Colin Sinclair,1,Vasek Pospisil
Colin Sinclair,1,Sadio Doumbia
Colin Sinclair,1,Enrique Lopez Perez
Colin Sinclair,1,Fajing Sun
Colin Sinclair,1,Yosuke Watanuki
Colin Sinclair,1,Yoshihito Nishioka
Colin Sinclair,1,Harry Bourchier
Colin Sinclair,1,Agustin Velotti
Colin Sinclair,1,Michail Pervolarakis
Colin Sinclair,1,Alexander Erler
Colin Van Beem,1,Lukas Mugevicius
Colin Van Beem,1,Mario Vilella Martinez
Colin Van Beem,1,Botic van de Zandschulp
Collin Altamirano,2,Di Wu
Collin Altamirano,2,Jason Jung
Collin Altamirano,2,Brandon Holt
Collin Altamirano,2,Ruan Roelofse
Collin Johns,1,Tomas Lipovsek Puches
Collin Johns,1,Adrien Bossel
Collin Johns,1,Blaz Rola
Cong Ying Zhao,1,Chengyiyi Yuan
Congsup Congcar,1,Ivan Gakhov
Congsup Congcar,1,Lloyd Glasspool
Congsup Congcar,1,Vadym Ursu
Congsup Congcar,1,Mikhail Elgin
Congsup Congcar,1,Sanam Singh
Congsup Congcar,1,Denis Istomin
Congsup Congcar,1,Lucas Miedler
Congsup Congcar,1,Alessandro Bega
Congsup Congcar,1,Tyler Hochwalt
Congsup Congcar,1,Aslan Karatsev
Congsup Congcar,1,Akira Santillan
Conner Huertas Del Pino,1,Andrea Collarini
Conner Huertas Del Pino,1,Rafael Matos
Conner Huertas Del Pino,1,Juan Manuel Cerundolo
Connie Ma,1,Nika Kukharchuk
Connie Ma,1,Karina Miller
Connie Ma,1,Petia Arshinkova
Connie Ma,1,Madison Brengle
Connie Ma,1,Mayo Hibi
Connie Ma,1,Deniz Khazaniuk
Connor Farren,2,Luke Bambridge
Connor Smith,1,Jordan Thompson
Connor Smith,1,Yan Bai
Connor Smith,1,Yen Hsun Lu
Connor Smith,1,Ryan Haviland
Connor Smith,1,Facundo Arguello
Connor Smith,1,Roman Safiullin
Connor Smith,1,Gonzalo Escobar
Connor Smith,1,Hong Chung
Connor Smith,1,Erik Crepaldi
Connor Smith,1,Di Wu
Connor Smith,1,Mikhail Vaks
Connor Thomson,1,Adrien Bossel
Conny Perrin,3,Valentini Grammatikopoulou
Conny Perrin,3,Magdalena Frech
Conor Berg,1,Borna Gojo
Constance Branstine,1,Salome Devidze
Constance Branstine,1,Emilie Lindh Gallagher
Constance Sibille,2,Rebeka Masarova
Constant Lestienne,5,Elias Ymer
Constantin Bittoun Kouzmine,1,Emil Ruusuvuori
Constantin Bittoun Kouzmine,1,Daniel Evans
Constanza Cruz,1,Betina Buris
Constanza Cruz,1,Merlina Sarno
Constanza Lara Tempone,1,Daniela Farfan
Constanza Millas,1,Luisa Stefani
Constanze Stepan,1,Anne Schaefer
Constanze Stepan,1,Taisya Pachkaleva
Constanze Stepan,1,Raluca Georgiana Serban
Constanze Stepan,1,Barbara Bonic
Constanze Stepan,1,Guiomar Maristany Zuleta De Reales
Constanze Stepan,1,Sofia Vaynberg
Constanze Stepan,1,Amanda Carreras
Constanze Stepan,1,Bojana Marinkovic
Constanze Stepan,1,Jana Kolodynska
Constanze Stepan,1,Kanika Vaidya
Constanze Stepan,1,Anna Ozerova
Constanze Stepan,1,Nina Alibalic
Constanze Stepan,1,Camilla Rosatello
Constanze Stepan,1,Dana Kremer
Constanze Stepan,1,Eva Vedder
Constanze Stepan,1,Nastassja Burnett
Constanze Stepan,1,Oleksandra Korashvili
Constanze Stepan,1,Masa Jovanovic
Constanze Stepan,1,Karolina Berankova
Constanze Stepan,1,Emma Lene
Constanze Stepan,1,Julia Stamatova
Constanze Stepan,1,Petia Arshinkova
Constanze Stepan,1,Stacey Fung
Constanze Stepan,1,Timea Jaruskova
Constanze Stepan,1,Nermeen Shawky
Constanze Stepan,1,Ekaterina Nikiforova
Constanze Stepan,1,Ivania Martinich
Cora Stefanie Barber,1,Nino Natsvlishvili
Coral Scherb,1,Constanza Cruz
Coralie Garrigues,1,Noelia Bouzo Zanotti
Coralie Garrigues,1,Marina Yudanov
Coralie Garrigues,1,Chelsea Vanhoutte
Coralie Garrigues,1,Alice Gillan
Coralie Garrigues,1,Enola Chiesa
Coralie Garrigues,1,Nikola Tomanova
Corentin Denolly,2,Chun Hsin Tseng
Corentin Denolly,2,Andrea Collarini
Corentin Moutet,4,Felix Auger Aliassime
Corey Gaal,1,Luca Margaroli
Cori Gauff,2,Anastasija Sevastova
Cori Gauff,2,Maria Sakkari
Corin De Waal,1,Shannon Cox
Corina Mader,1,Marine Partaud
Corina Mader,1,Ellen Allgurin
Corina Mader,1,Helena Narmont
Corina Mader,1,Ena Kajevic
Corina Mader,1,Cristina Andreea Mitu
Corina Mader,1,Anna Pribylova
Corina Mader,1,Noa Liauw A Fong
Corina Mader,1,En Shuo Liang
Corina Mader,1,Stefania Rogozinska Dzik
Corina Mader,1,Oleksandra Oliynykova
Corina Mader,1,Anastasia Pribylova
Corina Mader,1,Harriet Dart
Corina Mader,1,Melanie Klaffner
Corina Mader,1,Julia Grabher
Corina Mader,1,Karin Kennel
Corina Mader,1,Yana Mogilnitskaya
Corina Mader,1,Gozal Ainitdinova
Corina Mader,1,Emma Lene
Corina Mader,1,Daniela Vukovic
Corina Mader,1,Alberta Brianti
Corinna Dentoni,2,Martina Spigarelli
Corinna Dentoni,2,Rebeka Masarova
Cornelia Lister,3,Dalila Jakupovic
Corrado Summaria,1,Bernabe Zapata Miralles
Corrado Summaria,1,Walter Trusendi
Corrado Summaria,1,Luca Pancaldi
Corrado Summaria,1,Daniel Gimeno Traver
Corrado Summaria,1,Marek Jaloviec
Corrado Summaria,1,Pedro Martinez
Cosima Trinity Calinescu,2,Mouna Bouzgarrou
Cosmin Ontica,1,Peter Bothwell
Costanza Pera,1,Michaela Honcova
Costanza Pera,1,Natasha Palha
Costanza Traversi,2,Charlotte Roemer
Courtney John Lock,2,Harri Heliovaara
Crissdaihanna Echavarria Laverde,1,Maria Paulina Perez Garcia
Cristian Carli,1,Fabiano De Paula
Cristian Carli,1,Marco Trungelliti
Cristian Carli,1,Adrian Ungur
Cristian Carli,1,Laurynas Grigelis
Cristian Garin,3,Rogerio Dutra Silva
Cristian Rodriguez,2,Andrea Collarini
Cristiana Ferrando,2,Martina Di Giuseppe
Cristiana Ferrando,2,Maria Sanchez
Cristiana Ferrando,2,Greetje Minnen
Cristiana Ferrando,2,Federica Di Sarra
Cristiana Ferrando,2,Victoria Kan
Cristiana Ferrando,2,Marta Paigina
Cristiana Ferrando,2,Arantxa Rus
Cristiana Miruna Tudor,1,Eugenia Ganga
Cristiana Miruna Tudor,1,Alexandra Petric
Cristiana Miruna Tudor,1,Phillis Vanenburg
Cristiana Miruna Tudor,1,Victoria Kan
Cristiana Miruna Tudor,1,Pei Hsuan Chen
Cristiana Miruna Tudor,1,Jenny Claffey
Cristina Adamescu,2,Julia Grabher
Cristina Adamescu,2,Georgia Andreea Craciun
Cristina Adamescu,2,Elena Gabriela Ruse
Cristina Andreea Mitu,2,Stefanie Voegele
Cristina Andreea Mitu,2,Sara Sorribes Tormo
Cristina Andreea Mitu,2,Ulrikke Eikeri
Cristina Bucsa,4,Nadia Podoroska
Cristina Diaz Adrover,1,Silvia Ambrosio
Cristina Dinu,3,Martina Caregaro
Cristina Elena Tiglea,1,Maria Paulina Perez Garcia
Cristina Elena Tiglea,1,Polina Kozyreva
Cristina Elena Tiglea,1,Natalia Siedliska
Cristina Elena Tiglea,1,Jimar Geraldine Gerald Gonzalez
Cristina Elena Tiglea,1,Clara Burel
Cristina Elena Tiglea,1,Lucrezia Stefanini
Cristina Ene,4,Angelica Moratelli
Cristina Mayorova Bakhtina,1,Jade Suvrijn
Cristina Mayorova Bakhtina,1,Tess Sugnaux
Cristina Mayorova Bakhtina,1,Irene Burillo Escorihuela
